replication,learner,fe_estimate,dml_estimate,difference
48,Random forest,0.0478249741183289,-0.00160697460491329,0.0494319487232422
49,Elastic net,0.0830855581527675,0.0382145022044814,0.0448710559482861
49,Lasso,0.0830855581527675,0.0360478632337048,0.0470376949190627
49,Neural net,0.0830855581527675,0.0276936819597665,0.055391876193001
49,Random forest,0.0830855581527675,0.041103886763077,0.0419816713896905
50,Elastic net,0.0208973082807151,-0.0149341340988933,0.0358314423796084
50,Lasso,0.0208973082807151,-0.0136156074434288,0.034512915724144
50,Neural net,0.0208973082807151,-0.00708625612025639,0.0279835644009715
50,Random forest,0.0208973082807151,0.0102604643978337,0.0106368438828814
51,Elastic net,0.0414988320063357,0.00964815833801815,0.0318506736683175
51,Lasso,0.0414988320063357,0.0113000784104929,0.0301987535958428
51,Neural net,0.0414988320063357,0.0114247202638364,0.0300741117424993
51,Random forest,0.0414988320063357,0.0170996288563974,0.0243992031499383
52,Elastic net,0.033152847943709,0.0258113288839198,0.00734151905978925
52,Lasso,0.033152847943709,0.026988481751377,0.00616436619233204
52,Neural net,0.033152847943709,0.0159209825548539,0.0172318653888552
52,Random forest,0.033152847943709,0.0182398170495542,0.0149130308941549
53,Elastic net,0.0563188287097164,0.0144922498413221,0.0418265788683943
53,Lasso,0.0563188287097164,0.0142243273704029,0.0420945013393135
53,Neural net,0.0563188287097164,0.0231903696272625,0.0331284590824539
53,Random forest,0.0563188287097164,0.0359539448830062,0.0203648838267102
54,Elastic net,0.0305475859484067,0.0107875589252871,0.0197600270231196
54,Lasso,0.0305475859484067,0.0113497449008903,0.0191978410475164
54,Neural net,0.0305475859484067,0.0169384547373233,0.0136091312110834
54,Random forest,0.0305475859484067,0.0154317365348946,0.0151158494135121
55,Elastic net,0.0612622034806789,0.0306576065796772,0.0306045969010017
55,Lasso,0.0612622034806789,0.0301230013976654,0.0311392020830135
55,Neural net,0.0612622034806789,0.0167223057710966,0.0445398977095823
55,Random forest,0.0612622034806789,0.0353238424501769,0.025938361030502
56,Elastic net,0.0840356480149634,0.0257664219240653,0.0582692260908981
56,Lasso,0.0840356480149634,0.0271972387358843,0.0568384092790792
56,Neural net,0.0840356480149634,0.0108003302897168,0.0732353177252466
56,Random forest,0.0840356480149634,0.02236483855511,0.0616708094598534
57,Elastic net,0.0838544006142047,0.0355472851811197,0.048307115433085
57,Lasso,0.0838544006142047,0.0348987823195583,0.0489556182946464
57,Neural net,0.0838544006142047,0.0170253044308998,0.0668290961833049
57,Random forest,0.0838544006142047,0.0327079308378955,0.0511464697763092
58,Elastic net,0.0492929181949328,0.0412230864923826,0.00806983170255024
58,Lasso,0.0492929181949328,0.0422348732256149,0.00705804496931794
58,Neural net,0.0492929181949328,0.0274064387358548,0.021886479459078
58,Random forest,0.0492929181949328,0.028580066118335,0.0207128520765979
59,Elastic net,0.0606612302184037,0.0102973707263476,0.0503638594920561
59,Lasso,0.0606612302184037,0.0111507770332691,0.0495104531851347
59,Neural net,0.0606612302184037,0.00723919097665883,0.0534220392417449
59,Random forest,0.0606612302184037,0.0236048298607815,0.0370564003576223
60,Elastic net,0.0536283837330979,0.0419156756208829,0.011712708112215
60,Lasso,0.0536283837330979,0.0429998547136236,0.0106285290194743
60,Neural net,0.0536283837330979,0.0399079844955419,0.013720399237556
60,Random forest,0.0536283837330979,0.0157502672400787,0.0378781164930192
61,Elastic net,0.0254468408670605,0.0215587690377152,0.00388807182934534
61,Lasso,0.0254468408670605,0.0242254455927771,0.00122139527428345
61,Neural net,0.0254468408670605,0.0151123638313724,0.0103344770356881
61,Random forest,0.0254468408670605,0.0154318310054277,0.0100150098616328
62,Elastic net,0.0194065371739756,0.0198495036355494,-0.000442966461573789
62,Lasso,0.0194065371739756,0.020362876153301,-0.000956338979325358
62,Neural net,0.0194065371739756,0.0210066025644243,-0.00160006539044868
62,Random forest,0.0194065371739756,0.0205296006155512,-0.00112306344157559
63,Elastic net,0.0151151228142442,0.0158211542794093,-0.000706031465165154
63,Lasso,0.0151151228142442,0.0142794782891099,0.000835644525134311
63,Neural net,0.0151151228142442,0.0264221409242175,-0.0113070181099733
63,Random forest,0.0151151228142442,0.0114249218540431,0.00369020096020105
64,Elastic net,0.0418908662582219,0.0356307903986019,0.00626007585962004
64,Lasso,0.0418908662582219,0.0367922033304702,0.00509866292775171
64,Neural net,0.0418908662582219,0.0248891498503103,0.0170017164079117
64,Random forest,0.0418908662582219,0.0229476283079259,0.018943237950296
65,Elastic net,0.0391455551993933,0.00428346118063276,0.0348620940187605
65,Lasso,0.0391455551993933,0.00547849201596819,0.0336670631834251
65,Neural net,0.0391455551993933,0.0152420037418155,0.0239035514575778
65,Random forest,0.0391455551993933,0.0216782892330324,0.0174672659663609
66,Elastic net,0.0345591339416357,0.0237679708462551,0.0107911630953805
66,Lasso,0.0345591339416357,0.023230707167318,0.0113284267743176
66,Neural net,0.0345591339416357,0.0164944687515829,0.0180646651900528
66,Random forest,0.0345591339416357,0.0139292774396486,0.0206298565019871
67,Elastic net,0.0269982553145733,0.00439419071599706,0.0226040645985763
67,Lasso,0.0269982553145733,0.00929222535460415,0.0177060299599692
67,Neural net,0.0269982553145733,-0.00566663180620031,0.0326648871207737
67,Random forest,0.0269982553145733,0.016687369277359,0.0103108860372144
68,Elastic net,0.0366718962975336,0.0203496139806594,0.0163222823168742
68,Lasso,0.0366718962975336,0.0218555443018642,0.0148163519956694
68,Neural net,0.0366718962975336,0.0140543225375458,0.0226175737599878
68,Random forest,0.0366718962975336,0.0250542327766565,0.0116176635208771
69,Elastic net,0.0231086653702288,0.0150512270847364,0.00805743828549241
69,Lasso,0.0231086653702288,0.013941099547972,0.0091675658222568
69,Neural net,0.0231086653702288,0.0170258994306995,0.00608276593952923
69,Random forest,0.0231086653702288,0.0300911679906225,-0.00698250262039377
